LOKASYON_Y;LOKASYON_X;ADI;TELEFON;ADRES;BOLGE_ID;BOLGE;ECZANE_ID;ILCE_ID
27.0809019815481;38.6002252154357;ECE;3679022;İsmet İnönü Mh. 1272 Sk. No:56/A;69;MENEMEN;1421;-1
26.973442;38.801235;CANSU  ECZANESİ;02326161270;KÜLTÜR MH. DEMOKRASİ MEYDANI NO:2/A;51;ALİAĞA;1422;1128
27.190226;38.372361;KARACA ECZANESİ;02324541066;KURUÇEŞME MH. HOCA AHMET YESEVİ CD. NO:168/B;46;BUCA 2;1423;1780
27.128337;38.327416;YENI BILGE ECZANESİ;02322524228;IRMAK MH. HASAN GÜVEN CD. NO:75/A;22;GAZİEMİR;1424;2009
27.138765;38.324911;MEŞEKALKAN ECZANESİ;02329998500;DOKUZ EYLÜL MH. HAVACILAR CD. NO:3/D;22;GAZİEMİR;1425;2009
27.097707;38.399638;ÇAVDAR  ECZANESİ;02322450060;İNÖNÜ CD. NO:453/A;83;HATAY;1427;2057
27.107740088931;38.461013741735;EGE ÖZLEM;3292660;Nergiz Mh. Girne Bulvarı No:123/A;79;KARŞIYAKA 4;1428;-1
27.147086;38.382731;KADIKÖY ECZANESİ;02324267072;AKINCILAR MH. AKDOĞAN CD. NO:140/C;50;ŞİRİNYER;1429;1780
27.146400;38.384415;ELİF KÜBRA ECZANESİ;02324521111;AKINCILAR MAH. AKDOĞAN CAD. NO:136/B;50;ŞİRİNYER;1430;1780
27.071600;38.389400;EGESU ECZANESİ;02322242433;MEHMETCIK BULV. SOK.NO:95/B;83;HATAY;1431;2057
27.069280;38.393725;IRMAK ECZANESİ;02322776190;FAHRETTİN ALTAY MAH. 65/8 SOK. NO:6/A;83;HATAY;1432;2057
26.306581;38.326476;ADA  ECZANESİ;02327128287;16 eylül mah. 3001 sk. no:3/G;19;ÇEŞME;1434;1251
27.052910;38.499780;CANAN ECZANESİ;02320210940;YENİMAHALLE MAH. 1671/1 SOK. NO:857/A;17;ÇİĞLİ;1435;2007
27.1167510993157;38.406158986793;SEVİNÇ;4080010;Kılıç Reis Mh. Şükrü Saraçoğlu Cd. No:52/D-E  Betonyol;42;ÜÇYOL;1436;-1
27.1252792762984;38.4013805737573;ORÇUN;2612434;Bağ-kur Sitesi Altı Halide Edip Adıvar Cad. No: 66/F;42;ÜÇYOL;1437;-1
27.182754;38.442825;TEZAY ECZANESİ;02324628236;ÇINAR MH. 297 SK. NO:6/A;16;ÇAMDİBİ;1438;1203
27.102309;38.398568;ECEM  ECZANESİ;02322438777;BASINSİTESİ MAH. GAZETECİ HASAN TAHSİN CAD. NO:186/A ;7;BASIN SİTESİ;1439;2057
27.176654;38.464577;TEPEKULE  ECZANESİ;02329660019;TEPEKULE MAHALLESİ 2084/8 SOKAK NO:14 A BAYRAKLI İZMİR;9;BAYRAKLI;1440;2056
27.207468;38.461765;CEREN ECZANESİ;02323397007;KAZIM DİRİK MH. 185 SK. NO:52/B;11;BORNOVA 2;1441;1203
27.168677;38.366716;SERTAÇ ECZANESİ;02324532867;ÇAMLIKULE MH. 220/57 SK. NO:2/A;46;BUCA 2;1442;1780
27.200211;38.443792;MERCAN  ECZANESİ;02325200162;BORNOVA İLÇESİ RAFETPAŞA MAHALLESİ 4004/1 SK. NO:272/1A;16;ÇAMDİBİ;1443;1203
27.150755;38.372701;GÜLÜM ECZANESİ;02329660115;FIRAT MH. 647/8 SK. NO:24/A;23;GEDİZ;1444;1780
27.1065696576169;38.4559435255562;LİMON;3693726;Bostanlı Mh. Girne Bulvarı No:51/3B;78;KARŞIYAKA 3;1445;-1
27.148769005999;38.4000874822867;HÜRRİYET;4383822;Hürriyet Mh. 435 Sk. No:6/A;50;ŞİRİNYER;1446;-1
27.113502;38.392901;FIRAT ECZANESİ;02322439494;KAZIM KARABEKİR MH. 9022 SK. NO:22/A;44;YEŞİLYURT;1447;2057
27.359023;38.176818;ÇAĞRIBEY ECZANESİ;02328531118;TORBALI YEDİ EYLÜL MAH. EKOTEN CD. NO:9/6;75;TORBALI;1448;1682
27.199191;38.464703;OKYANUS  ECZANESİ;02323747400;MANAVKUYU MH. 250 SK.  NO:8/1F;12;BORNOVA 3;1449;2056
27.0510088070539;38.4999614604343;ATAŞEHİR;05378778587;Yeni Mh. 8764/5 Sk. No:20/B;17;ÇİĞLİ;1450;-1
27.133829;38.377141;TUBA ECZANESİ;02322070010;YUNUS EMRE MH. ŞEHİT PİLOT VOLKAN KOÇYİĞİT BULVARI NO:16 ;32;KARABAĞLAR;1451;2057
27.133903;38.376807;AYÇA ECZANESİ;02322534253;YUNUSEMRE MAH. ŞEHİT PİLOT VOLKAN KOÇYİĞİT BULVARI NO: 21 /A KARABAĞLAR İZMİR;32;KARABAĞLAR;1452;2057
27.0929418594328;38.4720337954945;BETÜL;5201772;Şemikler Mh. 1671 Sk. No:414-2/A;79;KARŞIYAKA 4;1453;-1
27.0929989646974;38.4009553880854;ÇİLOĞLU;2432939;Göztepe Mh. Mithatpaşa Cd. No:878/A;84;MİTHATPAŞA;1454;-1
27.3577280338799;38.1769723299087;DİLEK;8532528;7 Eylül Mh. Ekoten Cd. No:5/3 Yeni Devlet Hastanesi Karşısı;75;TORBALI;1455;-1
27.350992;38.157106;EZGİ ECZANESİ;02328532008;MURATBEY MAH. 3548 SOK. NO:14/B ;75;TORBALI;1456;1682
27.0841515851691;38.5820866074335;SAĞLIKLI YAŞAM;8323237;ESATPAŞA MH. ABDİ İPEKÇİ CD. E BLOK NO:5/B;69;MENEMEN;1457;-1
26.305713;38.316346;ÖZKAN  ECZANESİ;02327120071;ÇEŞME İLÇESİ MUSALLA MAHALLESİ 2122 SOK 88/B;19;ÇEŞME;1458;1251
26.748998;38.325672;ADA ECZANESİ;02327546126;ALTINTAŞ MAH. AHMET BESİM UYAL CAD. NO:4/D1;73;URLA;1459;1703
27.725403;38.085614;ERDEM ECZANESİ;02325001747;4 EYLÜL MH. BURAK BEY CD. NO:4/A;74;TİRE;1460;1677
26.310819;38.355899;ÇINAR  ECZANESİ;02327248660;DALYAN MH. 4218 SK. 22/D;19;ÇEŞME;1461;1251
27.142918;38.356216;NERMİN ECZANESİ;02322768994;İNÖNÜ MH. 672 SK. NO:97/A;23;GEDİZ;1462;1780
27.0659012457891;38.4927120698954;İLGİ  ECZANESİ;02323863713;ŞİRİNTEPE MH. 8145 SK. NO:16/A;17;ÇİĞLİ;1463;2007
26.416516;38.314896;REİSDERE  ECZANESİ;02327171040;ÇEŞME REİSDERE MAHALLESİ 6001 SOKAK NO:44;19;ÇEŞME;1464;1251
27.121169;38.458274;ALAYBEY  ECZANESİ;02323810729;TUNA MAHALLESİ ŞEHİT ÜSTEĞMEN AHMET KONUKSEVER SOKAK NO:39/A;80;KARŞIYAKA 1;1465;1448
27.1485174439269;38.3677954920766;SEDEF;2767000;Yeşilbağlar Mh. 637/4 Sk. No:103-107/B Salı Pazarı Market Çaprazı;23;GEDİZ;1466;-1
27.1297385108344;38.46956667415;GÜZELTEPE;3826169;7018 Sk. 75/B;26;GÜMÜŞPALA;1468;-1
27.129600;38.470000;TÜRKEKUL ECZANESİ;02323656956;7233 SOKAK NO:35 GÜMÜSPALA BAYRAKLI;26;GÜMÜŞPALA;1469;2056
27.1367204465777;38.4713069847937;ZÜLKADİR;3674099;Gümüşpala Mh 7068 Sk. No:13/A;26;GÜMÜŞPALA;1470;-1
27.1297357803529;38.4698136255606;CANÜZMEZ;3824089;7019 Sk. No:84/B Emek Mh. İsmet Akma S.O Karşısı;26;GÜMÜŞPALA;1471;-1
27.180583;38.451853;DOĞA  ECZANESİ;02322902005;MANSUROĞLU MAHALLESİ 1593/1 SOKAK NO:2/H A BLOK BAYRAKLI;12;BORNOVA 3;1472;2056
27.220716;38.471327;MÜRDÜM  ECZANESİ;02323431452;KIZILAY MAHALLESİ 491/1 SOKAK NO:7/A BORNOVA;10;BORNOVA 1;1473;1203
27.117506;38.384573;SEVGİ  ECZANESİ;02322266622;4592 SOK. NO:20/A SEVGİ MAHALLESİ KARABAĞLAR;32;KARABAĞLAR;1474;2057
27.360495;38.159148;DEVAKENT  ECZANESİ;02328555566;TORBALI ERTUĞRUL MAHALLESİ 3117 SOKAK NO:2/A;75;TORBALI;1475;1682
27.0587263750631;38.3886638357388;ELÇİ;2773778;Eğitim Mh. Ata Cd. No:115;6;BALÇOVA;1476;-1
27.1053517015686;38.3975319536526;GÖKAY;2433633;Basın Sitesi Mh. 177/5 Sk. No:15/A;7;BASIN SİTESİ;1477;-1
27.0970556586748;38.3917200218494;DENİZ;2475996;Adnan Süvari Mh. Polat Cd. No:212/A Acem Market Yanı;7;BASIN SİTESİ;1478;-1
27.2074653462983;38.4614918079186;NAR;0541 2967871;Kazım Dirik Mh. 185 Sk. No:17/A;11;BORNOVA 2;1479;-1
27.187682;38.454303;SEFA  ECZANESİ;02329992824;MANSUROĞLU MAH. 286/10 SK. NO:15/B;12;BORNOVA 3;1480;2056
27.132006;38.397854;ALİCAN ECZANESİ;02322275419;ZAFERTEPE MAH. YEŞİLLİK CAD. NO:105 KONAK;20;EŞREFPAŞA ;1481;1819
27.1758674457283;38.3959899410988;YENİ HANDAN;4400205;Yaylacık Mh. Gaziosmanpaşa Cd. No:128/B;45;EVKA 1;1482;-1
27.159673928022;38.4021828751714;KERVAN;4876626;Çamlık Mh. Onat Cd. No:221/B;45;EVKA 1;1483;-1
27.1635912585486;38.4042533670831;YENİ ŞANLI;4527378;885 Sk. No:8 Yıkık Kemer;45;EVKA 1;1484;-1
27.1649754918931;38.4035013174421;YENİ UFUK;4521936;Ufuk Mh. 897 Sk. No:6/A;45;EVKA 1;1485;-1
27.1632872854746;38.4026637511215;TİJEN;4267767;Çakmak Cd. No:196 İşçievleri Ufuk Karakol Yanı;45;EVKA 1;1486;21
27.126423;38.368974;BÜŞRA  ECZANESİ;02322375887;KARABAĞLAR İLÇESİ YUNUS EMRE MAH. 4229 SOK. NO:46/A;32;KARABAĞLAR;1487;2057
27.111029;38.457339;FURKAN KUZNEK  ECZANESİ;02323233589;AKSOY MH.1671 SK. NO:117/5 ;80;KARŞIYAKA 1;1488;1448
27.1057417505595;38.4700791753441;GÜNGÖR;9999767;Dedebaşı Mh. 6120 Sk. No:8/G;79;KARŞIYAKA 4;1489;-1
27.113331;38.473127;ÖRNEKKÖY  ECZANESİ;02323652106;İMBATLI MH. 6076/4 SK. NO:5/E;79;KARŞIYAKA 4;1491;1448
27.140868;38.477822;MERT ECZANESİ;02323631445;İZMİR BAYRAKLI ORG. NAFİZ GÜRMAN MAHALLESİ 7020 SOKAK NO:270/B;26;GÜMÜŞPALA;1492;2056
26.892273;39.075770;SEVGİ ECZANESİ;02326715353;İSMET PAŞA MH.8 SK. NO:2/B;61;DİKİLİ;1493;1280
27.987408;38.231887;ORGANİK  ECZANESİ;02325450600;ZAFER MH. ORTAÇ SK. NO:13/A;70;ÖDEMİŞ;1494;1563
27.192684;38.465031;ARDA ECZANESİ;02323444008;MANAVKUYU MAH. 249/2 SOK. NO:19/C;12;BORNOVA 3;1495;2056
27.097414;38.462343;YEŞİM  ECZANESİ;02329668010;BOSTANLI MH. 1813/4 SK. NO:2/6-B;78;KARŞIYAKA 3;1496;1448
27.113650;38.393800;VERESELİ YEŞİLYURT MERKEZ ECZANESİ;02322317096;KAZIM KARABEKİR MAH. YILDIZ CAD. NO:93/A;44;YEŞİLYURT;1497;2057
27.050441;38.390526;EVIN ECZANESİ;02322792095;ONUR MAH. SARMASIK CAD. NO:15/A BALÇOVA;6;BALÇOVA;1498;2006
27.196832;38.423809;ESRA BAY ECZANESİ;02324585852;SERİNTEPE MH. 4304 SK. NO:27/1A;4;ALTINDAĞ;1500;1203
27.164600;38.466300;YÜCEL ECZANESİ;02323410061;FUAT EDİP BAKSİ MH. 1611 SK. NO:13/B;9;BAYRAKLI;1501;2056
27.178300;38.379100;OKYANUS ECZANESİ;02324201615;ATATÜRK MH. 63/3 SK. NO:13/E;46;BUCA 2;1502;1780
27.187750;38.435893;ÇAMDİBİ SAĞLIK ECZANESİ;02323760904;BARBAROS MH. 5311 SK. NO:24;16;ÇAMDİBİ;1503;1203
27.163815;38.402798;YIKIKKEMER ECZANESİ;02324488820;UFUK MH. ÇAKMAK CD. NO:204/A;45;EVKA 1;1504;1780
27.1296216920375;38.4702789160066;GÜMÜŞPALA SAĞLIK;05303792780;Emek Mah.7233 Sk. No:30/B;26;GÜMÜŞPALA;1505;-1
27.127808;38.473899;SILA ECZANESİ;02323667476;EMEK MH. BARIŞ CD. NO:17/B;26;GÜMÜŞPALA;1506;2056
27.105728;38.400997;KAYASAN ECZANESİ;02323883353;BASIN SİTESİ MH. 165 SK. NO:5/C;83;HATAY;1507;1203
27.108743;38.457575;FİSUN ECZANESİ (VERESELİ) ECZANESİ;02329667699;AKSOY MAH. 1671 SOK. NO:153/1C;80;KARŞIYAKA 1;1508;1448
27.1147784972428;38.4545359910306;ATA DEMİR;3648886;Donanmacı Mh.1728 Sk. No:65/A Kilise Sokağı,Semt 2 Polinikliği Yanı;80;KARŞIYAKA 1;1509;-1
27.085094;38.473248;CEREN ECZANESİ;02323645858;YALI MAH. 6507 SOK. NO:3/C;80;KARŞIYAKA 1;1510;1448
27.2056313934362;38.4595245340871;ÖZKAN;3888022;Kazım Dirik Mh. 213 Sk. No:29/A;11;BORNOVA 2;1511;-1
26.965408;38.798617;BÜŞRA ECZANESİ;02326550065;ATATÜRK MH. ATATÜRK CD. NO:116/B;51;ALİAĞA;1512;1128
27.987318;38.231909;HAZAL ECZANESİ;02325459565;ZAFER MH. ORTAÇ SK. NO:13/B;70;ÖDEMİŞ;1514;1563
27.194919;38.464454;EGE ECZANESİ;02329660001;MANAVKUYU MH. DUMLUPINAR CD. NO:65/A;12;BORNOVA 3;1515;2056
27.1298243607984;38.3842503570956;BADE;2655544;Sarıyer Mh.5757 Sk.No:78/1 Çitlenbik Sağlık Ocağı Karşısı;32;KARABAĞLAR;1516;-1
27.0901657603557;38.4668873933045;ÇAĞLAR;3371452;Yalı Mh. 6418 Sk. No:131/B;78;KARŞIYAKA 3;1517;-1
27.155678;38.389335;CİNKAYA ECZANESİ;02324875606;EFELER MH. FORBES SK. NO:66/A;50;ŞİRİNYER;1518;1780
;;-SANAYİ;2370743;5733 Sk No:82/2-A Eski Aydın Yolu 3 Nolu Sağlık Ocağı Karş.;32;KARABAĞLAR;1519;-1
27.1767796282268;39.1158764863672;OKKAOĞLU;6315542;ERTUĞRUL MAH.MUSTAFA YAZICI CAD. NO:9;54;BERGAMA;1520;-1
27.1756586153401;39.1182471395406;ŞEKER;6332638;ZAFER MAH. 623 SOK. NO:3/24;54;BERGAMA;1521;-1
;;TERMAL;2775388;Korutürk Mah.İmbat Sok.No:43/A Balçova Belediyesi Ercüment Özgür Sosyal Tesisleri Karşısı;31;İNCİRALTI;1522;-1
27.063248;38.486957;ÇÖREKOTU ECZANESİ;02329350919;ATAŞEHİR MH. 8019/11 SK. NO:38/C;17;ÇİĞLİ;1523;2007
27.170955;38.386025;MAT ECZANESİ;02324200131;UĞUR MUMCU CD. 31/G;15;BUCA 1;1524;1780
27.058095;38.384090;ERAY ECZANESİ;02329350958;TELEFERİK MH.ATA CD. NO:182/C;6;BALÇOVA;1525;2006
27.201441;38.439976;YEŞİLOVA CADDE ECZANESİ;02324350090;RAFET PAŞA MH. ABDİ İPEKÇİ CD. NO:199/A;16;ÇAMDİBİ;1526;1203
27.053072;38.489318;OKYANUS ECZANESİ;02329999002;ATAŞEHİR MH. 8211/8 SK. NO:21/B;17;ÇİĞLİ;1527;2007
27.103630;38.396210;MERT ECZANESİ;02322263939;VATAN MAH. POLAT CAD. NO:119-121/A;32;KARABAĞLAR;1528;2057
27.120600;38.406900;ÜSTÜN ECZANESİ;02322630130;KILIÇRESIS MAH. 356 SOKAK NO:2/A ÜÇYOL;42;ÜÇYOL;1529;1819
27.089100;38.392200;FULYA SEKER ECZANESİ;02322856342;ESENYALI MAH. 52/70 SOK.NO:6/A;83;HATAY;1530;2057
27.105587;38.462040;BETÜL ECZANESİ;02323819043;NERGİZ MAH. 1775 SOK. NO:187/B;79;KARŞIYAKA 4;1531;1448
27.208063;38.430209;BAKİ ECZANESİ;02324671121;YEŞİLOVA MH. 4174/3 SK. NO:10/A;16;ÇAMDİBİ;1532;1203
27.113419;38.403268;ZEYTİN ECZANESİ;02322505035;PİRİ REİS MH. 269 SK. NO:91/C;42;ÜÇYOL;1533;1819
27.142700;38.264900;ANIL ECZANESİ;02327823033;GAZİ PAŞA MH. 725 SK. NO:17/B;58;MENDERES;1534;1826
27.1402360207638;38.4335728680235;FLAMİNGO;4638560;Kültür Mah.Talatpaşa Bulv. No:16/A;82;ALSANCAK;1535;-1
27.1358128353514;38.4084475897279;ÇİFTÇİLER;2622089;628 Sok. No:45 Salihpaşa Camisi Karşısı Çimentepe;20;EŞREFPAŞA ;1536;-1
27.1340779657051;38.4042843304115;ÇİMENTEPE;2271962;607 Sok. No:107 Çimentepe Sağlık Ocağı Arkası Hacıbaba Durağı Çaprazı;20;EŞREFPAŞA ;1537;-1
27.1885620756712;38.3906623610655;KILIÇER;2757868;Karanfil Mah. 1109 Sok. No:4/A5 Nolu Sağlık Ocağı Yanı;45;EVKA 1;1538;-1
27.0584153396373;38.3830596033992;YENİ;2776776;Çetin Emeç Mah. Ata Cad. No:185/A Merkez yukarı Çarşı Camii Yanı;6;BALÇOVA;1539;-1
27.0984650077378;38.4591346917831;ÖZDECAN;2738372-3621088;Bostanlı Mah.1735 Sok. No:194/B;78;KARŞIYAKA 3;1541;-1
27.1971612168399;38.4571717585613;YELİZ;3395181;Mansuroğlu Mah. 267/1 Sok. No:8/D Özkanlar İlkokulu Karşı Köşesi;12;BORNOVA 3;1542;-1
27.087305;38.606691;GÖZDE ECZANESİ;02321180023;UĞUR MUMCU MH. 1249 SK. NO:14/4;69;MENEMEN;1543;1521
27.097381;38.020179;DERİN ECZANESİ;02327974318;ÇUKURALTI MH. MUSTAFA KEMAL PAŞA BULVARI NO:98/B;90;GÜMÜLDÜR-ÖZDERE;1544;1826
27.194651;38.460004;İLKNUR COŞKUN ECZANESİ;02323470303;MANAVKUYU MH. MUSTAFA KEMAL CD. NO:166/D;12;BORNOVA 3;1545;2056
27.099059;38.473166;PAMİR ECZANESİ;02322503532;ŞEMİKLER MH. ERDOĞAN AKKAYA SK. NO:41/A;79;KARŞIYAKA 4;1546;1448
27.1266159922196;38.3688873667351;YENİ ŞENİZ;2650352;Y.Emre Mah.4229 Sok. No:45 SO Karşısı;32;KARABAĞLAR;1547;-1
26.768286;38.323698;AHMETOĞLU ECZANESİ;02327626465;YELALTI MH. 75. YIL CUMHURİYET CD. NO:18;73;URLA;1548;1703
27.188203;38.452659;HEKİMOĞLU ECZANESİ;02329991808;MANSUROĞLU MH. 286/10 SK. NO:5/B;12;BORNOVA 3;1549;2056
26.839389;38.195654;SILA ECZANESİ;02327434060;CAMİKEBİR MH. 52 SK. NO:1/A;71;SEFERİHİSAR;1550;1611
27.251300;38.459200;DEMİRKAN ECZANESİ;02323755247;EVKA-3 MAH.129. SOK.NO:1/A;10;BORNOVA 1;1551;1203
27.166920;38.384892;MURAT ECZANESİ;02324388802;VALİ RAHMİ BEY MH. ÖZMEN CD. NO:114/B;15;BUCA 1;1567;1780
27.734975;38.087400;HİLAL ECZANESİ;02325125773;YENİ MAHALLESİ GÜMÜŞPALA CD.51/A;74;TİRE;1568;1677
27.150552;38.388495;EKİN ECZANESİ;02324875887;İNKILAP MH. 506 SK. NO:6/A;50;ŞİRİNYER;1569;1780
27.115984;38.459169;SEYHUN  ECZANESİ;02323230135;BAHARİYE MH. ZÜBEYDE HANIM CD. NO:30/A;77;KARŞIYAKA 2;1570;1448
27.1845364710613;38.4375904438499;BORNOVA;435 07 45;YILDIRIM BEYAZIT MH. BURAK REİS CD. NO:25/A;16;ÇAMDİBİ;1571;-1
27.128634;38.370469;ÖZGEN ECZANESİ;02323426027;YUNUS EMRE MAH. 4237 SOK. NO:14/A ;11;BORNOVA 2;1572;2057
27.1253547483803;38.3212578170714;GAZİEMİR;251 09 95;GAZİ MH. HASAN GÜVEN CD. NO:12;22;GAZİEMİR;1573;-1
27.132723;38.368147;IHLAMUR ECZANESİ;02322102060;AYDIN MH. 4276 SK. NO:44;32;KARABAĞLAR;1574;2057
27.366513;38.143381;BAŞAR ECZANESİ;02328554932;TEPEKÖY MH. AYDIN CD. NO:334/B;75;TORBALI;1575;1682
27.157500;38.416442;YENİDOĞAN ECZANESİ;02329996517;YENİDOĞAN MH. 2223 SK. NO:34;43;YENİŞEHİR;1576;1819
27.085888;38.471769;SELİN ECZANESİ;02329999508;YALI MH. 6471/5 SK. NO:8/A;78;KARŞIYAKA 3;1577;1448
27.102329;38.460397;ROTA ECZANESİ;02323625341;BOSTANLI MH. ŞEHİTLER BULVARI NO:72/B;78;KARŞIYAKA 3;1578;1448
27.988218;38.231733;GİZEM ECZANESİ;02325460808;ZAFER MH. ORTAÇ SK. NO:19/A ;70;ÖDEMİŞ;1579;1563
26.746541;38.329284;CAN ECZANESİ;02327541001;TORASAN MH. 623 SK. NO:8/B;73;URLA;1580;1703
26.933800;38.935300;ORAN ECZANESİ;02326731088;ISLAM MAH. HÜRRIYET MEYDANI NO:22/2 ÇANDARLI-IZMIR;89;ÇANDARLI;1586;1280
26.932900;38.937300;FATİH ECZANESİ;02326732676;ÇANDARLI MAH. NAMIK KEMAL CAD. NO. 10/1;89;ÇANDARLI;1587;1280
26.934800;38.935500;DAĞDELEN  ECZANESİ;02326733046;ÇANDARLI MH.HÜRRİYET MEYD.NO:16;89;ÇANDARLI;1588;1280
26.934600;38.936200;OKYANUS ECZANESİ;02326732026;ÇANDARLI MH.BERGAMA CD. NO:1/C;89;ÇANDARLI;1589;1280
27.119075589005;38.4794351980917;KÜBRA;363 67 93;SOĞUKKUYU MH. 1847/27 SK. NO:7/B;26;GÜMÜŞPALA;1590;-1
27.018200;38.073900;TASKIN ECZANESİ;02327933858;ATATÜRK CD.157/B GÜMÜLDÜR;90;GÜMÜLDÜR-ÖZDERE;1591;1826
27.0203878004691;38.0744049151103;GÜMÜLDÜR;7931129-5555426423;FEVZİ ÇAKMAK MH İZMİR CD NO 117/D;90;GÜMÜLDÜR-ÖZDERE;1592;-1
27.0852904600978;38.0246655594503;OZAN;7974535;ÇUKURALTI MH ATATÜRK BULVARI NO 199/A;90;GÜMÜLDÜR-ÖZDERE;1593;-1
27.1098089909795;38.010457710793;ÖZTUNA;7978200-5365633014;CUMHURİYET MH İZMİR CD NO 8/C;90;GÜMÜLDÜR-ÖZDERE;1594;-1
27.0966102678956;38.0199641468898;ÖZ MERKEZ;7978889;ÇUKURALTI MH. MUSTAFA KEMAL PAŞA BULVARI NO 83/J;90;GÜMÜLDÜR-ÖZDERE;1595;-1
;;ŞANLI;7974363;FEVZİ ÇAKMAK MAH. GAZİ MUSTAFA KEMAL PAŞA BULV. NO:146/C;90;GÜMÜLDÜR-ÖZDERE;1596;-1
27.0517581015962;38.0502739523935;ORTAKÖY;2855862-5339163129;Orta Mah. Mustafa Kemalpaşa Cad. No:450/B;90;GÜMÜLDÜR-ÖZDERE;1597;-1
27.0972439152872;38.0202772893009;DERİN;7974318;Çukuraltı Mh.Mustafa Kemal Paşa Bulv.No:98/B;90;GÜMÜLDÜR-ÖZDERE;1598;-1
27.088041;38.023725;ÖZDERE ECZANESİ;02327979304;ÇUKURALTI MH. MUSTAFA KEMAL PAŞA BULV. NO:200/A;90;GÜMÜLDÜR-ÖZDERE;1599;1826
27.0615113050135;38.4939157691634;ERDEN;3720708;Yeni Mahalle Mh.Eski Havaalanı Cad.8200/4 Sk. No:1T;17;ÇİĞLİ;1600;-1
27.052996;38.498508;SARAÇOĞLU ECZANESİ;02325038050;YENİMAHALLE MH. 8764/5 SK. NO:20/B;17;ÇİĞLİ;1601;2007
27.059453;38.486321;ASMALI ECZANESİ;02323766999;ATAŞEHİR MH. 8019/11 SK.NAZIM HİKMET RAN BULV. A BLOK NO:12B;17;ÇİĞLİ;1602;2007
27.194885;38.464497;YENİ ARZUM ECZANESİ;02329995929;MANAVKUYU MH. DUMLUPINAR CD. NO:65/B;12;BORNOVA 3;1603;2056
27.305832;38.406254;İBRAHİM ECZANESİ;02320280483;PEKER MH. 5060 SK. NO:2/A;32;KARABAĞLAR;1604;2057
27.358192;38.177017;BÜYÜK ECZANESİ;02328532068;YEDİ EYLÜL MH. 5546 SK. NO:4;75;TORBALI;1605;1682
27.3713976603704;38.1509393643586;DİLAN;250 60 06;ATATÜRK MH. 1551 SK.22/A 3 nolu sağlık ocağı karşısı;75;TORBALI;1606;-1
27.191789;38.464179;PORTAKAL ECZANESİ;02323474748;MANAVKUYU MH. 249/1 SK. NO:3/C;12;BORNOVA 3;1607;2056
27.199072293213;39.1172948377779;BURÇİN;831 29 23;İSLAMSARAY MH. ADNAN MENDERES BULVARI NO:225/2;54;BERGAMA;1608;-1
27.1438819582555;38.4405292127198;SİBEL ATLAS;3881335;Alsancak Mh.Kıbrıs Şehitleri Cd.No:177/1Kent Tıp Merkezi Karşısı;82;ALSANCAK;1609;-1
26.764459;38.659134;SEZEN ECZANESİ;02323302023;ATATÜRK MH. 99 SK. NO:26/A;62;ESKİ FOÇA;1610;1334
27.367500;38.151400;BARIŞ ECZANESİ;02320437091;ATATÜRK MAH. 1529 SOK. NO:3/A;75;TORBALI;1611;1682
27.105189;38.396627;FULYA ECZANESİ;02322316424;VATAN MAH. POLAT CAD. NO:99;7;BASIN SİTESİ;1612;2057
27.005100;38.394600;KÖPRÜBASI ECZANESİ;02322383607;MITHATPASA CAD.244/A;37;NARLIDERE;1613;2013
27.058300;38.395000;YENI ÖYKÜ ECZANESİ;02322787506;MITHATPASA CAD. NO:27;6;BALÇOVA;1614;2006
27.113438;38.473137;DOĞA ECZANESİ;02322900866;İMBATLI MH. 6076/4 SK. NO:5/D ;79;KARŞIYAKA 4;1615;1448
27.180800;38.480236;ŞEHİR ECZANESİ;02325027833;R.ŞEVKET İNCE MH. 2148/9 SK. NO:1/Z01 WESTPARK ALIŞVERİŞ MERKEZİ;9;BAYRAKLI;1616;2056
27.110411;38.456783;ŞÜKRAN ECZANESİ;02324634744;AKSOY MH. 1767 SK. NO:24/A;80;KARŞIYAKA 1;1617;1448
27.163726;38.373689;DOĞAN ECZANESİ;02326277307;YENİGÜN MH. GAZETECİ YAZAR İSMAİL SİVRİ BULVARI NO:184/AD;46;BUCA 2;1618;1780
27.112663;38.482696;SAKLIBAHÇE ECZANESİ;02325040212;ÖRNEKKÖY MH. NAZIM HİKMET BULVARI NO:12;79;KARŞIYAKA 4;1619;1448
27.205666;38.459587;DUYGU ECZANESİ;02323393922;KAZIM DİRİK MH. 213 SK. KURTULUŞ CD. NO:27/A;11;BORNOVA 2;1620;1203
27.089852;38.466378;CEYDA ECZANESİ;02323303500;YALI MH. 6418 SK. NO:145/B;78;KARŞIYAKA 3;1622;1448
27.2190557498634;38.4684269436735;NAZİF;3740951;Ergene Mh.456 Sk. No:11/C;10;BORNOVA 1;1623;-1
27.220183;38.466092;NATURA ECZANESİ;02323513335;ERZENE MH. KAZIM KARABEKİR CD. NO:5/B;10;BORNOVA 1;1624;1203
26.892116;38.377612;MAYIS ECZANESİ;02322342230;YALI MAH. İSTİKBAL CAD. NO:10/B;28;GÜZELBAHÇE;1625;2018
26.891892;38.376150;GÜZELBAHÇE ECZANESİ;02322340028;YALI MH. İSTİKBAL CD. NO:32/B;28;GÜZELBAHÇE;1626;2018
27.058073;38.394630;BURCU ECZANESİ;02322790779;ATA CADDESİ GİRİŞİ NO:5;6;BALÇOVA;1627;2006
